cause,effect,nonident_cause,rescue_nodes,n_rescue_nodes
hns,bluF,cross_scc_blocked,hns|rpoD,2
hns,bolA,same_scc_long,hns,1
soxS,decR,cross_scc_blocked,fur,1
hns,cadA,cross_scc_blocked,hns,1
hns,cadB,cross_scc_blocked,hns,1
hns,cadC,cross_scc_blocked,hns,1
hns,caiA,cross_scc_blocked,hns,1
hns,caiB,cross_scc_blocked,hns,1
hns,caiC,cross_scc_blocked,hns,1
hns,caiD,cross_scc_blocked,hns,1
hns,caiE,cross_scc_blocked,hns,1
hns,caiF,cross_scc_blocked,hns,1
hns,caiT,cross_scc_blocked,hns,1
flhC,ccmD,cross_scc_blocked,flhC|fliZ,2
soxS,fldB,cross_scc_blocked,fur|rpoD,2
hns,cas1,cross_scc_blocked,hns,1
hns,cas2,cross_scc_blocked,hns,1
hns,casA,cross_scc_blocked,hns,1
hns,casB,cross_scc_blocked,hns,1
hns,casC,cross_scc_blocked,hns,1
hns,casD,cross_scc_blocked,hns,1
hns,casE,cross_scc_blocked,hns,1
hns,cbpA,cross_scc_blocked,hns,1
hns,cdgI,cross_scc_blocked,hns|nac,2
hns,chiA,cross_scc_blocked,hns|rpoD,2
soxS,fpr,cross_scc_blocked,fur,1
hns,cmoM,cross_scc_blocked,hns|rpoD,2
hns,csgD,same_scc_long,hns,1
hns,csgE,cross_scc_blocked,hns,1
hns,csgF,cross_scc_blocked,hns,1
hns,csgG,cross_scc_blocked,hns,1
hns,csiE,cross_scc_blocked,hns,1
hns,cspA,two_cycle,hns,1
hns,cspD,cross_scc_blocked,hns,1
hns,cycA,cross_scc_blocked,hns,1
hns,cydA,cross_scc_blocked,hns,1
soxS,fumC,cross_scc_blocked,fur,1
hns,cydB,cross_scc_blocked,hns,1
hns,cysA,cross_scc_blocked,hns,1
hns,cysG,cross_scc_blocked,hns,1
hns,cysM,cross_scc_blocked,hns,1
hns,cysP,cross_scc_blocked,hns,1
hns,cysU,cross_scc_blocked,hns,1
hns,cysW,cross_scc_blocked,hns,1
hns,dctR,cross_scc_blocked,hns,1
hns,ddlA,cross_scc_blocked,hns|nac,2
hns,degP,cross_scc_blocked,hns,1
soxS,fur,two_cycle,soxS,1
hns,dgcJ,cross_scc_blocked,hns|lrp,2
hns,dgcT,cross_scc_blocked,hns,1
hns,dgcZ,cross_scc_blocked,hns,1
hns,dps,cross_scc_blocked,hns,1
hns,entF,cross_scc_blocked,hns,1
hns,evgA,same_scc_long,hns,1
hns,evgS,cross_scc_blocked,hns,1
hns,fau,cross_scc_blocked,hns,1
hns,fepE,cross_scc_blocked,hns,1
hns,fes,cross_scc_blocked,hns,1
soxS,glnD,cross_scc_blocked,fur,1
hns,fimA,cross_scc_blocked,hns,1
hns,fimB,cross_scc_blocked,hns,1
hns,fimC,cross_scc_blocked,hns,1
hns,fimD,cross_scc_blocked,hns,1
hns,fimE,cross_scc_blocked,hns,1
hns,fimF,cross_scc_blocked,hns,1
hns,fimG,cross_scc_blocked,hns,1
hns,fimH,cross_scc_blocked,hns,1
hns,fimI,cross_scc_blocked,hns,1
hns,flhC,same_scc_long,hns,1
soxS,inaA,cross_scc_blocked,fur,1
hns,flhD,same_scc_long,hns,1
hns,fliA,same_scc_long,hns,1
hns,fliC,cross_scc_blocked,hns,1
hns,fliZ,same_scc_long,hns,1
hns,ftnA,cross_scc_blocked,hns,1
hns,fucA,cross_scc_blocked,hns,1
hns,gabD,cross_scc_blocked,hns,1
hns,gabP,cross_scc_blocked,hns,1
hns,gabT,cross_scc_blocked,hns,1
hns,gadA,cross_scc_blocked,hns,1
soxS,map,cross_scc_blocked,fur,1
hns,gadB,cross_scc_blocked,hns,1
hns,gadC,cross_scc_blocked,hns,1
hns,gadE,same_scc_long,hns,1
hns,gadW,same_scc_long,hns,1
hns,gadX,two_cycle,hns,1
hns,galE,cross_scc_blocked,hns,1
hns,galK,cross_scc_blocked,hns,1
hns,galM,cross_scc_blocked,hns,1
hns,galT,cross_scc_blocked,hns,1
hns,garK,cross_scc_blocked,hns,1
soxS,marA,cross_scc_blocked,fur,1
hns,garL,cross_scc_blocked,hns,1
hns,garP,cross_scc_blocked,hns,1
hns,garR,cross_scc_blocked,hns,1
hns,glaH,cross_scc_blocked,hns,1
hns,gltT,cross_scc_blocked,hns,1
hns,gltU,cross_scc_blocked,hns,1
hns,gltW,cross_scc_blocked,hns,1
hns,gspA,cross_scc_blocked,hns,1
hns,gspB,cross_scc_blocked,hns,1
hns,gspC,cross_scc_blocked,hns,1
soxS,marB,cross_scc_blocked,fur,1
hns,gspD,cross_scc_blocked,hns,1
hns,gspE,cross_scc_blocked,hns,1
hns,gspF,cross_scc_blocked,hns,1
hns,gspG,cross_scc_blocked,hns,1
hns,gspH,cross_scc_blocked,hns,1
hns,gspI,cross_scc_blocked,hns,1
hns,gspJ,cross_scc_blocked,hns,1
hns,gspK,cross_scc_blocked,hns,1
hns,gspL,cross_scc_blocked,hns,1
hns,gspM,cross_scc_blocked,hns,1
soxS,marR,cross_scc_blocked,fur,1
hns,gspO,cross_scc_blocked,hns,1
hns,gutM,cross_scc_blocked,hns,1
hns,gutQ,cross_scc_blocked,hns,1
hns,hchA,cross_scc_blocked,hns,1
hns,hdeA,cross_scc_blocked,hns,1
hns,hdeB,cross_scc_blocked,hns,1
hns,hdeD,cross_scc_blocked,hns,1
hns,hdfR,same_scc_long,hns,1
hns,hisJ,cross_scc_blocked,hns,1
hns,hisM,cross_scc_blocked,hns,1
flhC,ccmE,cross_scc_blocked,flhC|fliZ,2
soxS,mdaB,cross_scc_blocked,fur,1
hns,hisP,cross_scc_blocked,hns,1
hns,hisQ,cross_scc_blocked,hns,1
hns,hlyE,cross_scc_blocked,hns,1
hns,hns,self_loop,,0
hns,hprR,cross_scc_blocked,hns|nac,2
hns,ileU,cross_scc_blocked,hns,1
hns,ileV,cross_scc_blocked,hns,1
hns,ilvH,cross_scc_blocked,hns,1
hns,ilvI,cross_scc_blocked,hns,1
hns,iraP,cross_scc_blocked,hns,1
soxS,nfo,cross_scc_blocked,fur,1
hns,lacA,cross_scc_blocked,hns,1
hns,lacY,cross_scc_blocked,hns,1
hns,lacZ,cross_scc_blocked,hns,1
hns,leuO,same_scc_long,hns,1
hns,lhgD,cross_scc_blocked,hns,1
hns,lrp,same_scc_long,hns,1
hns,malE,cross_scc_blocked,hns,1
hns,malF,cross_scc_blocked,hns,1
hns,malG,cross_scc_blocked,hns,1
hns,mazE,cross_scc_blocked,hns,1
soxS,nfsA,cross_scc_blocked,fur,1
hns,mazF,cross_scc_blocked,hns,1
hns,mdtE,cross_scc_blocked,hns,1
hns,mdtF,cross_scc_blocked,hns,1
hns,mdtI,cross_scc_blocked,hns,1
hns,mdtJ,cross_scc_blocked,hns,1
hns,mdtU,cross_scc_blocked,hns,1
hns,mukB,cross_scc_blocked,hns|rpoD,2
hns,mukE,cross_scc_blocked,hns,1
hns,mukF,cross_scc_blocked,hns|rpoD,2
hns,nhaA,cross_scc_blocked,hns,1
soxS,nfsB,cross_scc_blocked,fur,1
hns,nhaR,cross_scc_blocked,hns,1
hns,nirB,cross_scc_blocked,hns,1
hns,nirC,cross_scc_blocked,hns,1
hns,nirD,cross_scc_blocked,hns,1
hns,nrdA,cross_scc_blocked,hns,1
hns,nrdB,cross_scc_blocked,hns,1
hns,nrdD,cross_scc_blocked,hns,1
hns,nrdG,cross_scc_blocked,hns,1
hns,osmC,cross_scc_blocked,hns,1
hns,oxc,cross_scc_blocked,hns,1
soxS,ompN,cross_scc_blocked,fur,1
hns,pagP,cross_scc_blocked,hns,1
hns,pdeC,cross_scc_blocked,hns,1
hns,pdeF,cross_scc_blocked,hns,1
hns,pdeI,cross_scc_blocked,csrA|hns,2
hns,pdeL,cross_scc_blocked,hns,1
hns,proV,cross_scc_blocked,hns,1
hns,proW,cross_scc_blocked,hns,1
hns,proX,cross_scc_blocked,hns,1
hns,rcsA,same_scc_long,hns,1
hns,rcsB,same_scc_long,hns,1
soxS,ompW,cross_scc_blocked,fur,1
hns,rcsD,cross_scc_blocked,hns|rpoD,2
hns,relA,cross_scc_blocked,hns,1
hns,rflP,cross_scc_blocked,hns,1
hns,rnpB,cross_scc_blocked,hns,1
hns,rrfB,cross_scc_blocked,hns,1
hns,rrfC,cross_scc_blocked,hns,1
hns,rrfD,cross_scc_blocked,hns,1
hns,rrfF,cross_scc_blocked,hns,1
hns,rrfG,cross_scc_blocked,hns,1
hns,rrfH,cross_scc_blocked,hns,1
soxS,pgi,cross_scc_blocked,fur,1
hns,rrlB,cross_scc_blocked,hns,1
hns,rrlC,cross_scc_blocked,hns,1
hns,rrlD,cross_scc_blocked,hns,1
hns,rrlG,cross_scc_blocked,hns,1
hns,rrlH,cross_scc_blocked,hns,1
hns,rrsB,cross_scc_blocked,hns,1
hns,rrsC,cross_scc_blocked,hns,1
hns,rrsD,cross_scc_blocked,hns,1
hns,rrsG,cross_scc_blocked,hns,1
hns,rrsH,cross_scc_blocked,hns,1
soxS,poxB,cross_scc_blocked,fur,1
hns,slp,cross_scc_blocked,hns,1
hns,srlA,cross_scc_blocked,hns,1
hns,srlB,cross_scc_blocked,hns,1
hns,srlD,cross_scc_blocked,hns,1
hns,srlE,cross_scc_blocked,hns,1
hns,srlR,cross_scc_blocked,hns,1
hns,ssrS,cross_scc_blocked,hns,1
hns,stpA,same_scc_long,hns,1
hns,tcyJ,cross_scc_blocked,hns,1
hns,thrV,cross_scc_blocked,hns,1
soxS,pqiA,cross_scc_blocked,fur,1
hns,ybdZ,cross_scc_blocked,hns,1
hns,yciE,cross_scc_blocked,hns,1
hns,yciF,cross_scc_blocked,hns,1
hns,yciG,cross_scc_blocked,hns,1
hns,ydeO,same_scc_long,hns,1
hns,ydeP,cross_scc_blocked,hns,1
hns,yfaE,cross_scc_blocked,hns,1
hns,yhiD,cross_scc_blocked,hns,1
hns,yhiM,cross_scc_blocked,hns,1
hns,yjjQ,same_scc_long,hns,1
soxS,pqiB,cross_scc_blocked,fur,1
csrA,dgcT,cross_scc_blocked,csrA,1
csrA,dgcZ,cross_scc_blocked,csrA,1
csrA,glgA,cross_scc_blocked,csrA,1
csrA,glgC,cross_scc_blocked,csrA,1
csrA,glgP,cross_scc_blocked,csrA,1
csrA,glgS,cross_scc_blocked,csrA,1
csrA,idlP,cross_scc_blocked,csrA,1
csrA,iraD,cross_scc_blocked,csrA,1
csrA,moaA,cross_scc_blocked,csrA|fnr,2
csrA,moaB,cross_scc_blocked,csrA|fnr,2
flhC,ccmF,cross_scc_blocked,flhC|fliZ,2
soxS,pqiC,cross_scc_blocked,fur,1
csrA,moaC,cross_scc_blocked,csrA|fnr,2
csrA,moaD,cross_scc_blocked,csrA|fnr,2
csrA,moaE,cross_scc_blocked,csrA|fnr,2
csrA,nhaR,cross_scc_blocked,csrA,1
csrA,pdeI,cross_scc_blocked,csrA|hns,2
csrA,pgaA,cross_scc_blocked,csrA,1
csrA,pgaB,cross_scc_blocked,csrA,1
csrA,pgaC,cross_scc_blocked,csrA,1
csrA,pgaD,cross_scc_blocked,csrA,1
csrA,rpoE,same_scc_long,csrA,1
soxS,ptsG,cross_scc_blocked,fur,1
csrA,sdiA,same_scc_long,csrA,1
csrA,ymdA,cross_scc_blocked,csrA,1
nhaR,nhaR,self_loop,,0
sdiA,ftsA,cross_scc_blocked,gadW|sdiA,2
sdiA,ftsQ,cross_scc_blocked,gadW|sdiA,2
sdiA,ftsZ,cross_scc_blocked,gadW|sdiA,2
sdiA,gadW,scc_edge_dissolved,sdiA,1
sdiA,rflP,cross_scc_blocked,gadW|sdiA,2
sdiA,rmf,cross_scc_blocked,gadW|sdiA,2
sdiA,rsd,cross_scc_blocked,gadW|sdiA,2
soxS,ribA,cross_scc_blocked,fur|rpoD,2
cusR,cusR,self_loop,,0
cynR,cynR,self_loop,,0
cysB,cysB,self_loop,,0
deaD,ldtD,cross_scc_blocked,cpxR|deaD|gadW|sdiA,4
deaD,sdiA,scc_edge_dissolved,deaD|gadW,2
deaD,uvrY,cross_scc_blocked,deaD|gadW|sdiA,3
dhaR,dhaR,self_loop,,0
dicA,dicA,self_loop,,0
dinJ,cspE,cross_scc_blocked,,0
dinJ,dinJ,self_loop,,0
soxS,rimK,cross_scc_blocked,fur,1
dinJ,yafQ,two_cycle,dinJ,1
yafQ,cspE,cross_scc_blocked,,0
yafQ,dinJ,two_cycle,yafQ,1
yafQ,yafQ,self_loop,,0
ihfA,aceA,cross_scc_blocked,ihfA,1
ihfA,aceB,cross_scc_blocked,ihfA,1
ihfA,aceK,cross_scc_blocked,ihfA,1
ihfA,acs,cross_scc_blocked,ihfA,1
ihfA,actP,cross_scc_blocked,ihfA,1
ihfA,adiA,cross_scc_blocked,ihfA,1
soxS,rob,cross_scc_blocked,fur,1
ihfA,amiA,cross_scc_blocked,ihfA,1
ihfA,atoA,cross_scc_blocked,ihfA,1
ihfA,atoB,cross_scc_blocked,ihfA,1
ihfA,atoD,cross_scc_blocked,ihfA,1
ihfA,atoE,cross_scc_blocked,ihfA,1
ihfA,carA,cross_scc_blocked,ihfA,1
ihfA,carB,cross_scc_blocked,ihfA,1
ihfA,csgD,same_scc_long,ihfA,1
ihfA,csgE,cross_scc_blocked,ihfA,1
ihfA,csgF,cross_scc_blocked,ihfA,1
soxS,sodA,cross_scc_blocked,fur,1
ihfA,csgG,cross_scc_blocked,ihfA,1
ihfA,cycA,cross_scc_blocked,ihfA,1
ihfA,cysG,cross_scc_blocked,ihfA,1
ihfA,cysH,cross_scc_blocked,ihfA,1
ihfA,cysI,cross_scc_blocked,ihfA,1
ihfA,cysJ,cross_scc_blocked,ihfA,1
ihfA,dcuD,cross_scc_blocked,ihfA,1
ihfA,dmsA,cross_scc_blocked,ihfA,1
ihfA,dmsB,cross_scc_blocked,ihfA,1
ihfA,dmsC,cross_scc_blocked,ihfA,1
soxS,soxS,self_loop,,0
ihfA,dppA,cross_scc_blocked,ihfA,1
ihfA,dppB,cross_scc_blocked,ihfA,1
ihfA,dppC,cross_scc_blocked,ihfA,1
ihfA,dppD,cross_scc_blocked,ihfA,1
ihfA,dppF,cross_scc_blocked,ihfA,1
ihfA,dps,cross_scc_blocked,ihfA,1
ihfA,dusB,cross_scc_blocked,ihfA,1
ihfA,envZ,cross_scc_blocked,ihfA,1
ihfA,fhlA,cross_scc_blocked,ihfA,1
ihfA,fimA,cross_scc_blocked,ihfA,1
soxS,tolC,cross_scc_blocked,fur,1
ihfA,fimB,cross_scc_blocked,ihfA,1
ihfA,fimC,cross_scc_blocked,ihfA,1
ihfA,fimD,cross_scc_blocked,ihfA,1
ihfA,fimF,cross_scc_blocked,ihfA,1
ihfA,fimG,cross_scc_blocked,ihfA,1
ihfA,fimH,cross_scc_blocked,ihfA,1
ihfA,fimI,cross_scc_blocked,ihfA,1
ihfA,fis,same_scc_long,ihfA,1
ihfA,flhC,same_scc_long,ihfA,1
ihfA,flhD,same_scc_long,ihfA,1
soxS,uof,cross_scc_blocked,fur|oxyR,2
ihfA,fliA,same_scc_long,ihfA,1
ihfA,fliZ,same_scc_long,ihfA,1
ihfA,fnr,same_scc_long,ihfA,1
ihfA,focA,cross_scc_blocked,ihfA,1
ihfA,folA,cross_scc_blocked,ihfA,1
ihfA,gcd,cross_scc_blocked,ihfA,1
ihfA,glcA,cross_scc_blocked,ihfA,1
ihfA,glcB,cross_scc_blocked,ihfA,1
ihfA,glcD,cross_scc_blocked,ihfA,1
ihfA,glcE,cross_scc_blocked,ihfA,1
soxS,waaY,cross_scc_blocked,fur,1
ihfA,glcF,cross_scc_blocked,ihfA,1
ihfA,glcG,cross_scc_blocked,ihfA,1
ihfA,glnH,cross_scc_blocked,ihfA,1
ihfA,glnP,cross_scc_blocked,ihfA,1
ihfA,glnQ,cross_scc_blocked,ihfA,1
ihfA,glpQ,cross_scc_blocked,ihfA,1
ihfA,glpT,cross_scc_blocked,ihfA,1
ihfA,gltA,cross_scc_blocked,ihfA,1
ihfA,gltB,cross_scc_blocked,ihfA,1
ihfA,gltD,cross_scc_blocked,ihfA,1
flhC,ccmG,cross_scc_blocked,flhC|fliZ,2
soxS,waaZ,cross_scc_blocked,fur,1
ihfA,gltF,cross_scc_blocked,ihfA,1
ihfA,hemA,cross_scc_blocked,ihfA,1
ihfA,hemF,cross_scc_blocked,ihfA,1
ihfA,hipA,cross_scc_blocked,ihfA,1
ihfA,hipB,cross_scc_blocked,ihfA,1
ihfA,hpt,cross_scc_blocked,ihfA,1
ihfA,htrE,cross_scc_blocked,ihfA,1
ihfA,hycA,cross_scc_blocked,ihfA,1
ihfA,hycB,cross_scc_blocked,ihfA,1
ihfA,hycC,cross_scc_blocked,ihfA,1
soxS,ybjC,cross_scc_blocked,fur,1
ihfA,hycD,cross_scc_blocked,ihfA,1
ihfA,hycE,cross_scc_blocked,ihfA,1
ihfA,hycF,cross_scc_blocked,ihfA,1
ihfA,hycG,cross_scc_blocked,ihfA,1
ihfA,hycH,cross_scc_blocked,ihfA,1
ihfA,hycI,cross_scc_blocked,ihfA,1
ihfA,hypA,cross_scc_blocked,ihfA,1
ihfA,hypB,cross_scc_blocked,ihfA,1
ihfA,hypC,cross_scc_blocked,ihfA,1
ihfA,hypD,cross_scc_blocked,ihfA,1
soxS,ybjN,cross_scc_blocked,fur,1
ihfA,hypE,cross_scc_blocked,ihfA,1
ihfA,ibpB,cross_scc_blocked,ihfA,1
ihfA,icd,cross_scc_blocked,ihfA,1
ihfA,ihfA,self_loop,,0
ihfA,ihfB,two_cycle,ihfA,1
ihfA,ilvA,cross_scc_blocked,ihfA,1
ihfA,ilvD,cross_scc_blocked,ihfA,1
ihfA,ilvE,cross_scc_blocked,ihfA,1
ihfA,ilvL,cross_scc_blocked,ihfA,1
ihfA,ilvM,cross_scc_blocked,ihfA,1
soxS,ydbK,cross_scc_blocked,fur|rpoS,2
ihfA,ilvX,cross_scc_blocked,ihfA,1
ihfA,lyxK,cross_scc_blocked,ihfA,1
ihfA,mtr,cross_scc_blocked,ihfA,1
ihfA,narG,cross_scc_blocked,ihfA,1
ihfA,narH,cross_scc_blocked,ihfA,1
ihfA,narI,cross_scc_blocked,ihfA,1
ihfA,narJ,cross_scc_blocked,ihfA,1
ihfA,narK,cross_scc_blocked,ihfA,1
ihfA,ndh,cross_scc_blocked,ihfA,1
ihfA,nirB,cross_scc_blocked,ihfA,1
soxS,ygiB,cross_scc_blocked,fur,1
ihfA,nirC,cross_scc_blocked,ihfA,1
ihfA,nirD,cross_scc_blocked,ihfA,1
ihfA,norV,cross_scc_blocked,ihfA,1
ihfA,norW,cross_scc_blocked,ihfA,1
ihfA,nrfA,cross_scc_blocked,ihfA,1
ihfA,nrfB,cross_scc_blocked,ihfA,1
ihfA,nrfC,cross_scc_blocked,ihfA,1
ihfA,nrfD,cross_scc_blocked,ihfA,1
ihfA,nrfE,cross_scc_blocked,ihfA,1
ihfA,nrfF,cross_scc_blocked,ihfA,1
soxS,ygiC,cross_scc_blocked,fur,1
ihfA,nrfG,cross_scc_blocked,ihfA,1
ihfA,nuoA,cross_scc_blocked,ihfA,1
ihfA,nuoB,cross_scc_blocked,ihfA,1
ihfA,nuoC,cross_scc_blocked,ihfA,1
ihfA,nuoE,cross_scc_blocked,ihfA,1
ihfA,nuoF,cross_scc_blocked,ihfA,1
ihfA,nuoG,cross_scc_blocked,ihfA,1
ihfA,nuoH,cross_scc_blocked,ihfA,1
ihfA,nuoI,cross_scc_blocked,ihfA,1
ihfA,nuoJ,cross_scc_blocked,ihfA,1
soxS,yhbW,cross_scc_blocked,fur,1
ihfA,nuoK,cross_scc_blocked,ihfA,1
ihfA,nuoL,cross_scc_blocked,ihfA,1
ihfA,nuoM,cross_scc_blocked,ihfA,1
ihfA,nuoN,cross_scc_blocked,ihfA,1
ihfA,ompC,cross_scc_blocked,ihfA,1
ihfA,ompF,cross_scc_blocked,ihfA,1
ihfA,ompR,same_scc_long,ihfA,1
ihfA,osmE,cross_scc_blocked,ihfA,1
ihfA,osmY,cross_scc_blocked,ihfA,1
ihfA,paaA,cross_scc_blocked,ihfA,1
soxS,yrbL,cross_scc_blocked,fur,1
ihfA,paaB,cross_scc_blocked,ihfA,1
ihfA,paaC,cross_scc_blocked,ihfA,1
ihfA,paaD,cross_scc_blocked,ihfA,1
ihfA,paaE,cross_scc_blocked,ihfA,1
ihfA,paaF,cross_scc_blocked,ihfA,1
ihfA,paaG,cross_scc_blocked,ihfA,1
ihfA,paaH,cross_scc_blocked,ihfA,1
ihfA,paaI,cross_scc_blocked,ihfA,1
ihfA,paaJ,cross_scc_blocked,ihfA,1
ihfA,paaK,cross_scc_blocked,ihfA,1
soxS,zinT,cross_scc_blocked,fur,1
ihfA,paaZ,cross_scc_blocked,ihfA,1
ihfA,patA,cross_scc_blocked,ihfA,1
ihfA,pflB,cross_scc_blocked,ihfA,1
ihfA,phoU,cross_scc_blocked,ihfA,1
ihfA,plaR,cross_scc_blocked,ihfA,1
ihfA,prfA,cross_scc_blocked,ihfA,1
ihfA,prmC,cross_scc_blocked,ihfA,1
ihfA,proV,cross_scc_blocked,ihfA,1
ihfA,proW,cross_scc_blocked,ihfA,1
ihfA,proX,cross_scc_blocked,ihfA,1
soxS,zwf,cross_scc_blocked,fur,1
ihfA,pspA,cross_scc_blocked,ihfA,1
ihfA,pspB,cross_scc_blocked,ihfA,1
ihfA,pspC,cross_scc_blocked,ihfA,1
ihfA,pspD,cross_scc_blocked,ihfA,1
ihfA,pspE,cross_scc_blocked,ihfA,1
ihfA,pspG,cross_scc_blocked,ihfA,1
ihfA,pstA,cross_scc_blocked,ihfA,1
ihfA,pstB,cross_scc_blocked,ihfA,1
ihfA,pstC,cross_scc_blocked,ihfA,1
ihfA,pstS,cross_scc_blocked,ihfA,1
flhC,ccmH,cross_scc_blocked,flhC|fliZ,2
ada,ada,self_loop,,0
ihfA,rpoE,same_scc_long,ihfA,1
ihfA,rpoH,same_scc_long,ihfA,1
ihfA,rseA,cross_scc_blocked,ihfA,1
ihfA,rseB,cross_scc_blocked,ihfA,1
ihfA,rseC,cross_scc_blocked,ihfA,1
ihfA,rseD,cross_scc_blocked,ihfA,1
ihfA,rtcA,cross_scc_blocked,ihfA,1
ihfA,rtcB,cross_scc_blocked,ihfA,1
ihfA,sgbE,cross_scc_blocked,ihfA,1
ihfA,sgbH,cross_scc_blocked,ihfA,1
aidB,aidB,self_loop,,0
ihfA,sgbU,cross_scc_blocked,ihfA,1
ihfA,sodA,cross_scc_blocked,ihfA,1
ihfA,sodB,cross_scc_blocked,ihfA,1
ihfA,sra,cross_scc_blocked,ihfA,1
ihfA,ssuA,cross_scc_blocked,ihfA,1
ihfA,ssuB,cross_scc_blocked,ihfA,1
ihfA,ssuC,cross_scc_blocked,ihfA,1
ihfA,ssuD,cross_scc_blocked,ihfA,1
ihfA,ssuE,cross_scc_blocked,ihfA,1
ihfA,sucA,cross_scc_blocked,ihfA,1
adiY,adiA,cross_scc_blocked,adiY|gadX|hns,3
ihfA,sucB,cross_scc_blocked,ihfA,1
ihfA,sucC,cross_scc_blocked,ihfA,1
ihfA,sucD,cross_scc_blocked,ihfA,1
ihfA,sufA,cross_scc_blocked,ihfA,1
ihfA,sufB,cross_scc_blocked,ihfA,1
ihfA,sufC,cross_scc_blocked,ihfA,1
ihfA,sufD,cross_scc_blocked,ihfA,1
ihfA,sufE,cross_scc_blocked,ihfA,1
ihfA,sufS,cross_scc_blocked,ihfA,1
ihfA,tcyJ,cross_scc_blocked,ihfA,1
adiY,gadA,cross_scc_blocked,adiY|gadX|hns,3
ihfA,tdcA,cross_scc_blocked,ihfA,1
ihfA,tdcB,cross_scc_blocked,ihfA,1
ihfA,tdcC,cross_scc_blocked,ihfA,1
ihfA,tdcD,cross_scc_blocked,ihfA,1
ihfA,tdcE,cross_scc_blocked,ihfA,1
ihfA,tdcF,cross_scc_blocked,ihfA,1
ihfA,tdcG,cross_scc_blocked,ihfA,1
ihfA,tyrP,cross_scc_blocked,ihfA,1
ihfA,ubiA,cross_scc_blocked,ihfA,1
ihfA,ubiC,cross_scc_blocked,ihfA,1
adiY,gadB,cross_scc_blocked,adiY|gadX|hns,3
ihfA,ulaA,cross_scc_blocked,ihfA,1
ihfA,ulaB,cross_scc_blocked,ihfA,1
ihfA,ulaC,cross_scc_blocked,ihfA,1
ihfA,ulaD,cross_scc_blocked,ihfA,1
ihfA,ulaE,cross_scc_blocked,ihfA,1
ihfA,ulaF,cross_scc_blocked,ihfA,1
ihfA,ulaG,cross_scc_blocked,ihfA|ihfB,2
ihfA,uspA,cross_scc_blocked,ihfA,1
ihfA,uspB,cross_scc_blocked,ihfA,1
ihfA,yadV,cross_scc_blocked,ihfA,1
adiY,gadC,cross_scc_blocked,adiY|gadX|hns,3
ihfA,yeiL,cross_scc_blocked,ihfA,1
ihfA,yiaK,cross_scc_blocked,ihfA,1
ihfA,yiaL,cross_scc_blocked,ihfA,1
ihfA,yiaM,cross_scc_blocked,ihfA,1
ihfA,yiaN,cross_scc_blocked,ihfA,1
ihfA,yiaO,cross_scc_blocked,ihfA,1
ihfA,yjbE,cross_scc_blocked,ihfA,1
ihfA,yjbF,cross_scc_blocked,ihfA,1
ihfA,yjbG,cross_scc_blocked,ihfA,1
ihfA,yjbH,cross_scc_blocked,ihfA,1
adiY,gadX,scc_edge_dissolved,adiY|hns,2
ihfA,yjcH,cross_scc_blocked,ihfA,1
ihfB,aceA,cross_scc_blocked,ihfB,1
ihfB,aceB,cross_scc_blocked,ihfB,1
ihfB,aceK,cross_scc_blocked,ihfB,1
ihfB,acs,cross_scc_blocked,ihfB,1
ihfB,actP,cross_scc_blocked,ihfB,1
ihfB,adiA,cross_scc_blocked,ihfB,1
ihfB,amiA,cross_scc_blocked,ihfB,1
ihfB,atoA,cross_scc_blocked,ihfB,1
ihfB,atoB,cross_scc_blocked,ihfB,1
adiY,gltB,cross_scc_blocked,adiY|gadX|hns,3
ihfB,atoD,cross_scc_blocked,ihfB,1
ihfB,atoE,cross_scc_blocked,ihfB,1
ihfB,carA,cross_scc_blocked,ihfB,1
ihfB,carB,cross_scc_blocked,ihfB,1
ihfB,csgD,same_scc_long,ihfB,1
ihfB,csgE,cross_scc_blocked,ihfB,1
ihfB,csgF,cross_scc_blocked,ihfB,1
ihfB,csgG,cross_scc_blocked,ihfB,1
ihfB,cycA,cross_scc_blocked,ihfB,1
ihfB,cysG,cross_scc_blocked,ihfB,1
adiY,gltD,cross_scc_blocked,adiY|gadX|hns,3
ihfB,cysH,cross_scc_blocked,ihfB,1
ihfB,cysI,cross_scc_blocked,ihfB,1
ihfB,cysJ,cross_scc_blocked,ihfB,1
ihfB,dcuD,cross_scc_blocked,ihfB,1
ihfB,dmsA,cross_scc_blocked,ihfB,1
ihfB,dmsB,cross_scc_blocked,ihfB,1
ihfB,dmsC,cross_scc_blocked,ihfB,1
ihfB,dppA,cross_scc_blocked,ihfB,1
ihfB,dppB,cross_scc_blocked,ihfB,1
ihfB,dppC,cross_scc_blocked,ihfB,1
adiY,gltF,cross_scc_blocked,adiY|gadX|hns,3
ihfB,dppD,cross_scc_blocked,ihfB,1
ihfB,dppF,cross_scc_blocked,ihfB,1
ihfB,dps,cross_scc_blocked,ihfB,1
ihfB,dusB,cross_scc_blocked,ihfB,1
ihfB,envZ,cross_scc_blocked,ihfB,1
ihfB,fhlA,cross_scc_blocked,ihfB,1
ihfB,fimA,cross_scc_blocked,ihfB,1
ihfB,fimB,cross_scc_blocked,ihfB,1
ihfB,fimC,cross_scc_blocked,ihfB,1
ihfB,fimD,cross_scc_blocked,ihfB,1
accD,accD,self_loop,,0
flhC,clsC,cross_scc_blocked,flhC|flhD|fliZ,3
gadX,amtB,cross_scc_blocked,gadX,1
